State ID,State,Quarter ID,Quarter,Monthly Wage,Workforce
23,Quintana Roo,20212,2021-Q2,5851.599677587092,863489
23,Quintana Roo,20213,2021-Q3,5862.8566615475165,886866
23,Quintana Roo,20214,2021-Q4,6002.271626502259,895984
23,Quintana Roo,20221,2022-Q1,6383.148280102188,911653
23,Quintana Roo,20222,2022-Q2,6047.664088676021,933285
23,Quintana Roo,20223,2022-Q3,6390.461286392697,934116
23,Quintana Roo,20224,2022-Q4,6596.380125389193,967707
23,Quintana Roo,20231,2023-Q1,6722.508847804183,971597
23,Quintana Roo,20232,2023-Q2,7013.488768043175,970935
23,Quintana Roo,20233,2023-Q3,7410.179181677088,952949
23,Quintana Roo,20234,2023-Q4,7303.151822112797,969918
23,Quintana Roo,20241,2024-Q1,7940.968269938548,959122
23,Quintana Roo,20242,2024-Q2,7699.445844845022,959170
23,Quintana Roo,20243,2024-Q3,8038.308565358267,977122
23,Quintana Roo,20244,2024-Q4,8319.330281776061,975349
23,Quintana Roo,20251,2025-Q1,8384.349847256588,971564
24,San Luis Potosí,20101,2010-Q1,3177.1046873459964,994294
24,San Luis Potosí,20102,2010-Q2,3109.5070261474484,1027519
24,San Luis Potosí,20103,2010-Q3,3201.8082525059203,1017291
24,San Luis Potosí,20104,2010-Q4,2920.458564578738,1011912
24,San Luis Potosí,20111,2011-Q1,2813.4628972651176,1013901
24,San Luis Potosí,20112,2011-Q2,2986.7774840918273,1007501
24,San Luis Potosí,20113,2011-Q3,3020.7935780274356,1001904
24,San Luis Potosí,20114,2011-Q4,3060.446660167125,1009302
24,San Luis Potosí,20121,2012-Q1,3078.050977257952,1005978
24,San Luis Potosí,20122,2012-Q2,2840.993002321107,1047776
24,San Luis Potosí,20123,2012-Q3,2854.386112024909,1079135
24,San Luis Potosí,20124,2012-Q4,3128.5566940171198,1071524
24,San Luis Potosí,20131,2013-Q1,3067.75831237025,1041911
24,San Luis Potosí,20132,2013-Q2,3162.682631964105,1082264
24,San Luis Potosí,20133,2013-Q3,3245.053233490773,1070886
24,San Luis Potosí,20134,2013-Q4,3152.794677935766,1114079
24,San Luis Potosí,20141,2014-Q1,3235.8752594497655,1070053
24,San Luis Potosí,20142,2014-Q2,3103.9945768037146,1091054
24,San Luis Potosí,20143,2014-Q3,3128.8172046785785,1082380
24,San Luis Potosí,20144,2014-Q4,3107.6748381580114,1106326
24,San Luis Potosí,20151,2015-Q1,3183.508136539661,1092049
24,San Luis Potosí,20152,2015-Q2,3205.408877285997,1117729
24,San Luis Potosí,20153,2015-Q3,3134.8370741468552,1112414
24,San Luis Potosí,20154,2015-Q4,3387.913626022921,1142439
24,San Luis Potosí,20161,2016-Q1,3261.8748679089667,1125171
24,San Luis Potosí,20162,2016-Q2,3225.144843449806,1176843
24,San Luis Potosí,20163,2016-Q3,3395.8851061737855,1179811
24,San Luis Potosí,20164,2016-Q4,3009.3078110424804,1167437
24,San Luis Potosí,20171,2017-Q1,3487.4825951307594,1149707
24,San Luis Potosí,20172,2017-Q2,3486.113771476207,1168386
24,San Luis Potosí,20173,2017-Q3,3653.797875377506,1180445
24,San Luis Potosí,20174,2017-Q4,3569.693816431288,1190704
24,San Luis Potosí,20181,2018-Q1,3896.238904579339,1148965
24,San Luis Potosí,20182,2018-Q2,3867.0738001599925,1193805
24,San Luis Potosí,20183,2018-Q3,3711.625823815291,1214623
24,San Luis Potosí,20184,2018-Q4,3847.691804644835,1195177
24,San Luis Potosí,20191,2019-Q1,4042.1270460771184,1188616
24,San Luis Potosí,20192,2019-Q2,4056.708510342752,1209446
24,San Luis Potosí,20193,2019-Q3,4080.452595444951,1234586
24,San Luis Potosí,20194,2019-Q4,4102.072404975711,1225634
24,San Luis Potosí,20201,2020-Q1,4454.6822824228475,1230552
24,San Luis Potosí,20203,2020-Q3,4073.0340382232857,1174415
24,San Luis Potosí,20204,2020-Q4,4124.237424974465,1219918
24,San Luis Potosí,20211,2021-Q1,4656.7045089044905,1195745
24,San Luis Potosí,20212,2021-Q2,4520.846739854241,1244929
24,San Luis Potosí,20213,2021-Q3,4752.118417712604,1256687
24,San Luis Potosí,20214,2021-Q4,4900.471375459422,1271706
24,San Luis Potosí,20221,2022-Q1,4891.8578595157405,1251642
24,San Luis Potosí,20222,2022-Q2,5008.996120400368,1242654
24,San Luis Potosí,20223,2022-Q3,4795.782276669036,1239293
24,San Luis Potosí,20224,2022-Q4,4646.003422540152,1271278
24,San Luis Potosí,20231,2023-Q1,5267.398284320426,1280309
24,San Luis Potosí,20232,2023-Q2,5201.543734302302,1281637
24,San Luis Potosí,20233,2023-Q3,5201.133166035747,1313428
24,San Luis Potosí,20234,2023-Q4,5142.683825511196,1309723
24,San Luis Potosí,20241,2024-Q1,5777.115391615976,1307582
24,San Luis Potosí,20242,2024-Q2,5768.561945483209,1309248
24,San Luis Potosí,20243,2024-Q3,5607.63467615863,1307492
24,San Luis Potosí,20244,2024-Q4,5385.166462052086,1277198
24,San Luis Potosí,20251,2025-Q1,4819.632642994462,1244751
25,Sinaloa,20101,2010-Q1,4728.753322103992,1225955
25,Sinaloa,20102,2010-Q2,4816.864272991656,1203143
25,Sinaloa,20103,2010-Q3,4897.287668162952,1182484
25,Sinaloa,20104,2010-Q4,4699.132593988745,1202777
25,Sinaloa,20111,2011-Q1,4938.7324294684795,1190886
25,Sinaloa,20112,2011-Q2,5008.760077770467,1182454
25,Sinaloa,20113,2011-Q3,4702.13008198259,1156709
25,Sinaloa,20114,2011-Q4,4637.70507428736,1236213
25,Sinaloa,20121,2012-Q1,4784.042034538376,1235032
25,Sinaloa,20122,2012-Q2,4835.395289592688,1242780
25,Sinaloa,20123,2012-Q3,4509.587107969522,1215945
25,Sinaloa,20124,2012-Q4,4843.012195431231,1261784
25,Sinaloa,20131,2013-Q1,4943.880140767592,1267053
25,Sinaloa,20132,2013-Q2,4760.011862745797,1262271
25,Sinaloa,20133,2013-Q3,5112.950942059464,1205391
25,Sinaloa,20134,2013-Q4,4760.795075994047,1263849
25,Sinaloa,20141,2014-Q1,4958.386426729883,1252830
25,Sinaloa,20142,2014-Q2,4625.959632002563,1204791
25,Sinaloa,20143,2014-Q3,4816.582202523238,1216532
25,Sinaloa,20144,2014-Q4,4862.231363664271,1319291
25,Sinaloa,20151,2015-Q1,4909.541724295518,1323845
25,Sinaloa,20152,2015-Q2,5278.270716445969,1271345
25,Sinaloa,20153,2015-Q3,5429.753713320651,1264165
25,Sinaloa,20154,2015-Q4,5322.89508040879,1302283
25,Sinaloa,20161,2016-Q1,4835.97428435821,1316825
25,Sinaloa,20162,2016-Q2,5018.133846101445,1291812
25,Sinaloa,20163,2016-Q3,4662.561081023828,1302876
25,Sinaloa,20164,2016-Q4,4951.84478267056,1342363
25,Sinaloa,20171,2017-Q1,5152.294097012864,1328463
25,Sinaloa,20172,2017-Q2,5087.120175877627,1348665
25,Sinaloa,20173,2017-Q3,5118.931821543877,1311426
25,Sinaloa,20174,2017-Q4,5322.551886424582,1333528
25,Sinaloa,20181,2018-Q1,5444.898996516352,1389061
25,Sinaloa,20182,2018-Q2,5493.980781177755,1334421
25,Sinaloa,20183,2018-Q3,5488.57253483787,1312652
25,Sinaloa,20184,2018-Q4,5374.429609137696,1346510
25,Sinaloa,20191,2019-Q1,5579.614957970106,1348445
25,Sinaloa,20192,2019-Q2,5334.518235845235,1365141
25,Sinaloa,20193,2019-Q3,5626.009208200428,1362807
25,Sinaloa,20194,2019-Q4,5867.008078282918,1400050
25,Sinaloa,20201,2020-Q1,6073.490517713443,1391542
25,Sinaloa,20203,2020-Q3,5833.065943794542,1193941
25,Sinaloa,20204,2020-Q4,6499.955967837269,1289194
25,Sinaloa,20211,2021-Q1,6635.537579707908,1315271
25,Sinaloa,20212,2021-Q2,6616.43217342573,1332951
25,Sinaloa,20213,2021-Q3,6444.207344784822,1307894
25,Sinaloa,20214,2021-Q4,6469.394493970797,1342383
25,Sinaloa,20221,2022-Q1,6987.925152536185,1336732
25,Sinaloa,20222,2022-Q2,7083.2772449404465,1388166
25,Sinaloa,20223,2022-Q3,7271.613619705143,1367034
25,Sinaloa,20224,2022-Q4,7199.153439153439,1425438
25,Sinaloa,20231,2023-Q1,7840.436840162016,1454429
25,Sinaloa,20232,2023-Q2,7758.291982283978,1439375
25,Sinaloa,20233,2023-Q3,8305.869578212003,1448761
25,Sinaloa,20234,2023-Q4,8122.0871365018875,1465379
25,Sinaloa,20241,2024-Q1,8192.68877261578,1454239
25,Sinaloa,20242,2024-Q2,8251.304618843662,1469502
25,Sinaloa,20243,2024-Q3,8329.972656623346,1412481
25,Sinaloa,20244,2024-Q4,8369.34628968191,1448582
25,Sinaloa,20251,2025-Q1,8871.353736041568,1440348
26,Sonora,20101,2010-Q1,5172.97060968992,1070659
26,Sonora,20102,2010-Q2,4697.2922130240795,1084760
26,Sonora,20103,2010-Q3,4503.473307018388,1038700
26,Sonora,20104,2010-Q4,4549.069558446308,1060777
26,Sonora,20111,2011-Q1,4389.854801689313,1089200
26,Sonora,20112,2011-Q2,4516.94046115057,1109746
26,Sonora,20113,2011-Q3,4150.490614015276,1146763
26,Sonora,20114,2011-Q4,4157.575019877757,1185999
26,Sonora,20121,2012-Q1,4351.879722028134,1187890
26,Sonora,20122,2012-Q2,4345.18146134202,1220563
26,Sonora,20123,2012-Q3,4623.04551727992,1181024
26,Sonora,20124,2012-Q4,4578.7097177233945,1176541
26,Sonora,20131,2013-Q1,5712.062657850509,1185853
26,Sonora,20132,2013-Q2,4656.3451802257,1252818
26,Sonora,20133,2013-Q3,4846.268237955199,1216666
26,Sonora,20134,2013-Q4,4690.858114470005,1278728
26,Sonora,20141,2014-Q1,5152.460058632686,1279150
26,Sonora,20142,2014-Q2,5006.349420546588,1306835
26,Sonora,20143,2014-Q3,5008.733367938678,1256068
26,Sonora,20144,2014-Q4,4869.833138120275,1302850
26,Sonora,20151,2015-Q1,4844.862984588804,1296460
26,Sonora,20152,2015-Q2,4986.2550802551705,1321784
26,Sonora,20153,2015-Q3,4797.070343479626,1296467
26,Sonora,20154,2015-Q4,4938.222617139546,1322077
26,Sonora,20161,2016-Q1,4921.978601905543,1292545
26,Sonora,20162,2016-Q2,5105.963808406183,1346390
26,Sonora,20163,2016-Q3,4831.811769952566,1331934
26,Sonora,20164,2016-Q4,5087.524325246583,1353902
26,Sonora,20171,2017-Q1,5223.5786045125315,1348733
26,Sonora,20172,2017-Q2,5034.833438395879,1361094
26,Sonora,20173,2017-Q3,4993.160591478472,1340370
26,Sonora,20174,2017-Q4,5045.120315175032,1372063
26,Sonora,20181,2018-Q1,5096.345790122,1380907
26,Sonora,20182,2018-Q2,5241.589908589622,1381353
26,Sonora,20183,2018-Q3,5236.063553298462,1378764
26,Sonora,20184,2018-Q4,5380.224632403989,1411604
26,Sonora,20191,2019-Q1,5631.316036014332,1394667
26,Sonora,20192,2019-Q2,5488.387596288217,1408272
26,Sonora,20193,2019-Q3,5856.4734244056,1418068
26,Sonora,20194,2019-Q4,5784.445737725298,1455901
26,Sonora,20201,2020-Q1,6037.795705463156,1430748
26,Sonora,20203,2020-Q3,5647.446107505283,1222712
26,Sonora,20204,2020-Q4,5910.455247543626,1405934
26,Sonora,20211,2021-Q1,5940.9180976992975,1297082
26,Sonora,20212,2021-Q2,5960.807559647589,1360910
26,Sonora,20213,2021-Q3,5983.245708320305,1378423
26,Sonora,20214,2021-Q4,6148.043517349267,1399281
26,Sonora,20221,2022-Q1,6479.221870996107,1378346
26,Sonora,20222,2022-Q2,6412.243998687666,1414274
26,Sonora,20223,2022-Q3,6638.932761702109,1379794
26,Sonora,20224,2022-Q4,6976.963082586625,1408739
26,Sonora,20231,2023-Q1,7451.0161846802175,1422827
26,Sonora,20232,2023-Q2,7132.76827638369,1470217
26,Sonora,20233,2023-Q3,6813.088158636558,1420757
26,Sonora,20234,2023-Q4,7405.952747337282,1429930
26,Sonora,20241,2024-Q1,7451.874641162633,1404536
26,Sonora,20242,2024-Q2,7495.025297363761,1428133
26,Sonora,20243,2024-Q3,8113.340524089008,1390489
26,Sonora,20244,2024-Q4,7253.40407817546,1406119
26,Sonora,20251,2025-Q1,6996.197667561653,1388847
27,Tabasco,20101,2010-Q1,4372.936114135173,848748
27,Tabasco,20102,2010-Q2,4300.95366925433,869768
27,Tabasco,20103,2010-Q3,4262.286062913577,831013
27,Tabasco,20104,2010-Q4,4148.225972027568,830532
27,Tabasco,20111,2011-Q1,4262.8034142249735,864325
27,Tabasco,20112,2011-Q2,3934.8301412086894,866873
27,Tabasco,20113,2011-Q3,4001.0467531953855,859599
27,Tabasco,20114,2011-Q4,4019.992406664321,898156
27,Tabasco,20121,2012-Q1,4342.930880388105,859973
27,Tabasco,20122,2012-Q2,4332.416607362921,864195
27,Tabasco,20123,2012-Q3,4426.401264225611,894777
27,Tabasco,20124,2012-Q4,4423.2211796741585,866680
27,Tabasco,20131,2013-Q1,4513.600874539547,856222
27,Tabasco,20132,2013-Q2,4237.107441536016,901709
27,Tabasco,20133,2013-Q3,4116.69374022847,917845
27,Tabasco,20134,2013-Q4,4490.109538943463,920668
27,Tabasco,20141,2014-Q1,4713.254237439776,894172
27,Tabasco,20142,2014-Q2,4396.229626635623,907987
27,Tabasco,20143,2014-Q3,4735.854428584309,909478
27,Tabasco,20144,2014-Q4,4645.262411202281,927811
27,Tabasco,20151,2015-Q1,4760.38599226453,884497
27,Tabasco,20152,2015-Q2,4640.209536233818,914491
27,Tabasco,20153,2015-Q3,4699.124573663801,916237
27,Tabasco,20154,2015-Q4,4659.7176945973,915172
27,Tabasco,20161,2016-Q1,4649.532645267443,906793
27,Tabasco,20162,2016-Q2,4348.555784969198,947827
27,Tabasco,20163,2016-Q3,4339.38254571751,912670
27,Tabasco,20164,2016-Q4,4038.3181232137754,948579
27,Tabasco,20171,2017-Q1,4603.653566558893,902817
27,Tabasco,20172,2017-Q2,4338.556282126537,911435
27,Tabasco,20173,2017-Q3,4043.229840254845,942063
27,Tabasco,20174,2017-Q4,4158.072282051977,922525
27,Tabasco,20181,2018-Q1,4564.191618782695,908794
27,Tabasco,20182,2018-Q2,4493.506136388077,957811
27,Tabasco,20183,2018-Q3,4426.92318197118,935835
27,Tabasco,20184,2018-Q4,4425.371665681875,939285
27,Tabasco,20191,2019-Q1,4759.077853232883,936981
27,Tabasco,20192,2019-Q2,4729.953183070797,1003355
27,Tabasco,20193,2019-Q3,4632.054167675963,999046
27,Tabasco,20194,2019-Q4,4875.314569687496,1008244
27,Tabasco,20201,2020-Q1,5186.191428416385,1031968
27,Tabasco,20203,2020-Q3,4936.68651333481,853443
27,Tabasco,20204,2020-Q4,5106.637522794937,901516
27,Tabasco,20211,2021-Q1,5453.222457047035,909425
27,Tabasco,20212,2021-Q2,5227.568605859817,939927
27,Tabasco,20213,2021-Q3,5414.686343368434,942824
27,Tabasco,20214,2021-Q4,5482.44903383694,953721
27,Tabasco,20221,2022-Q1,5627.873956076519,975287
27,Tabasco,20222,2022-Q2,5891.326386743608,971124
27,Tabasco,20223,2022-Q3,5751.854569942804,993426
27,Tabasco,20224,2022-Q4,6139.169046291559,1043862
27,Tabasco,20231,2023-Q1,6451.216220125241,1050929
27,Tabasco,20232,2023-Q2,6321.3810119693735,1030881
27,Tabasco,20233,2023-Q3,7050.255557121037,1071733
27,Tabasco,20234,2023-Q4,6446.559203137099,1083549
27,Tabasco,20241,2024-Q1,7490.482700704786,1080044
27,Tabasco,20242,2024-Q2,6762.859597740879,1063245
27,Tabasco,20243,2024-Q3,6554.095487229371,1065022
27,Tabasco,20244,2024-Q4,6602.942290643476,1103166
27,Tabasco,20251,2025-Q1,6878.135423240409,1066427
28,Tamaulipas,20101,2010-Q1,4686.281055040419,1337617
28,Tamaulipas,20102,2010-Q2,4352.7498635775255,1354249
28,Tamaulipas,20103,2010-Q3,4160.757106377535,1344391
28,Tamaulipas,20104,2010-Q4,4253.074981142431,1333682
28,Tamaulipas,20111,2011-Q1,4430.862804697713,1352488
28,Tamaulipas,20112,2011-Q2,3868.404215962163,1383409
28,Tamaulipas,20113,2011-Q3,3902.6892629154495,1385879
28,Tamaulipas,20114,2011-Q4,3676.4439728138836,1426022
28,Tamaulipas,20121,2012-Q1,4014.1073294195426,1409716
28,Tamaulipas,20122,2012-Q2,3995.0770882266715,1456487
28,Tamaulipas,20123,2012-Q3,3964.6186507834177,1434803
28,Tamaulipas,20124,2012-Q4,3949.925358602545,1417377
28,Tamaulipas,20131,2013-Q1,4203.183066976472,1432727
28,Tamaulipas,20132,2013-Q2,4240.280800356926,1452402
28,Tamaulipas,20133,2013-Q3,3989.6711312312873,1456581
28,Tamaulipas,20134,2013-Q4,3902.248887342247,1514392
28,Tamaulipas,20141,2014-Q1,4183.320995896261,1487424
28,Tamaulipas,20142,2014-Q2,4053.420662082656,1474982
28,Tamaulipas,20143,2014-Q3,3935.05558724937,1440870
28,Tamaulipas,20144,2014-Q4,4151.898520119221,1464172
28,Tamaulipas,20151,2015-Q1,4209.451006451941,1453671
28,Tamaulipas,20152,2015-Q2,3908.026921248254,1497516
28,Tamaulipas,20153,2015-Q3,4000.474014150803,1482884
28,Tamaulipas,20154,2015-Q4,3944.9821972424625,1531729
28,Tamaulipas,20161,2016-Q1,4231.94151699686,1529812
28,Tamaulipas,20162,2016-Q2,4150.986634328421,1549043
28,Tamaulipas,20163,2016-Q3,4455.404072503879,1562675
28,Tamaulipas,20164,2016-Q4,4426.142299561216,1565690
28,Tamaulipas,20171,2017-Q1,4253.303513231546,1548005
28,Tamaulipas,20172,2017-Q2,4397.023100381437,1569065
28,Tamaulipas,20173,2017-Q3,4248.940650772345,1560054
28,Tamaulipas,20174,2017-Q4,4437.382162045638,1581863
28,Tamaulipas,20181,2018-Q1,4707.634681927322,1580535
28,Tamaulipas,20182,2018-Q2,4711.901801304578,1637924
28,Tamaulipas,20183,2018-Q3,4933.682626144492,1622881
28,Tamaulipas,20184,2018-Q4,4662.024762911551,1632724
28,Tamaulipas,20191,2019-Q1,5024.359728771501,1640978
28,Tamaulipas,20192,2019-Q2,5365.963862179248,1675945
28,Tamaulipas,20193,2019-Q3,5427.404796891734,1646191
28,Tamaulipas,20194,2019-Q4,5585.061808975806,1664920
28,Tamaulipas,20201,2020-Q1,5760.476068580063,1646601
28,Tamaulipas,20203,2020-Q3,6085.552018445526,1552680
28,Tamaulipas,20204,2020-Q4,5912.348240504265,1631206
28,Tamaulipas,20211,2021-Q1,6190.432450538631,1525534
28,Tamaulipas,20212,2021-Q2,6186.966222927551,1596734
28,Tamaulipas,20213,2021-Q3,6318.105119390806,1600542
28,Tamaulipas,20214,2021-Q4,6184.542843226437,1628087
28,Tamaulipas,20221,2022-Q1,6592.443539471592,1578439
28,Tamaulipas,20222,2022-Q2,7013.159734310469,1618882
28,Tamaulipas,20223,2022-Q3,7194.568367985184,1597173
28,Tamaulipas,20224,2022-Q4,7078.91885428566,1620369
28,Tamaulipas,20231,2023-Q1,7677.356698334964,1622127
28,Tamaulipas,20232,2023-Q2,7569.445594132385,1648370
28,Tamaulipas,20233,2023-Q3,8093.154672123496,1628296
28,Tamaulipas,20234,2023-Q4,8073.065593265254,1656603
28,Tamaulipas,20241,2024-Q1,8508.46389983377,1616433
28,Tamaulipas,20242,2024-Q2,8464.810209242192,1611912
28,Tamaulipas,20243,2024-Q3,8468.035236947559,1658004
28,Tamaulipas,20244,2024-Q4,8637.2094923144,1628370
28,Tamaulipas,20251,2025-Q1,8611.263920227537,1633145
29,Tlaxcala,20101,2010-Q1,2647.1074459369984,445545
29,Tlaxcala,20102,2010-Q2,2687.137808115779,458391
29,Tlaxcala,20103,2010-Q3,2773.252747276655,459637
29,Tlaxcala,20104,2010-Q4,2751.004152572852,453213
29,Tlaxcala,20111,2011-Q1,2828.1968807961193,448576
29,Tlaxcala,20112,2011-Q2,2990.9219375957105,455802
29,Tlaxcala,20113,2011-Q3,2753.756259473713,476318
29,Tlaxcala,20114,2011-Q4,2875.7607753568623,482049
29,Tlaxcala,20121,2012-Q1,3027.808025482484,453331
29,Tlaxcala,20122,2012-Q2,2847.8609509052826,487914
29,Tlaxcala,20123,2012-Q3,3074.316065425668,495891
29,Tlaxcala,20124,2012-Q4,2969.5671473062166,498017
29,Tlaxcala,20131,2013-Q1,3075.1628739571306,496347
29,Tlaxcala,20132,2013-Q2,2976.5880915777448,506717
29,Tlaxcala,20133,2013-Q3,2957.6486790806885,520433
29,Tlaxcala,20134,2013-Q4,2967.6394979992015,513545
29,Tlaxcala,20141,2014-Q1,3089.600898528704,502822
29,Tlaxcala,20142,2014-Q2,2855.1904902700726,514084
29,Tlaxcala,20143,2014-Q3,2961.2165003470764,517177
29,Tlaxcala,20144,2014-Q4,3024.6099761383325,520081
29,Tlaxcala,20151,2015-Q1,3269.3079768937446,519513
29,Tlaxcala,20152,2015-Q2,3125.610493321776,541087
29,Tlaxcala,20153,2015-Q3,3156.1838393093053,526079
29,Tlaxcala,20154,2015-Q4,3263.5211135131317,537973
29,Tlaxcala,20161,2016-Q1,3370.2945440457274,534297
29,Tlaxcala,20162,2016-Q2,3283.6709051206426,553661
29,Tlaxcala,20163,2016-Q3,3332.58243756964,549252
29,Tlaxcala,20164,2016-Q4,3261.384497834524,560154
29,Tlaxcala,20171,2017-Q1,3377.027474551239,553858
29,Tlaxcala,20172,2017-Q2,3411.6660361692,558818
29,Tlaxcala,20173,2017-Q3,3568.0365917836175,560563
29,Tlaxcala,20174,2017-Q4,3529.0473219684945,563903
29,Tlaxcala,20181,2018-Q1,3726.1511966405096,561990
29,Tlaxcala,20182,2018-Q2,3718.4185757504583,570518
29,Tlaxcala,20183,2018-Q3,3657.793778575249,579610
29,Tlaxcala,20184,2018-Q4,3580.2494460917305,579067
29,Tlaxcala,20191,2019-Q1,3532.4571400768577,585757
29,Tlaxcala,20192,2019-Q2,3583.0236964430073,593760
29,Tlaxcala,20193,2019-Q3,3651.847746201221,604668
29,Tlaxcala,20194,2019-Q4,3920.044925553936,600972
29,Tlaxcala,20201,2020-Q1,3985.464074685643,594706
29,Tlaxcala,20203,2020-Q3,3975.8313837832197,536876
29,Tlaxcala,20204,2020-Q4,3814.7300784363215,578431
29,Tlaxcala,20211,2021-Q1,3901.0744913337676,551393
29,Tlaxcala,20212,2021-Q2,4108.393297324884,587825
29,Tlaxcala,20213,2021-Q3,4024.7136165134175,592391
29,Tlaxcala,20214,2021-Q4,4205.212401816015,594929
29,Tlaxcala,20221,2022-Q1,4351.2242897088045,593313
29,Tlaxcala,20222,2022-Q2,4431.332819069941,606693
29,Tlaxcala,20223,2022-Q3,4459.324340031233,616014
29,Tlaxcala,20224,2022-Q4,4612.196679735476,626938
29,Tlaxcala,20231,2023-Q1,4601.351607558966,629557
29,Tlaxcala,20232,2023-Q2,4601.850201716831,647938
29,Tlaxcala,20233,2023-Q3,4530.3203077118815,644499
29,Tlaxcala,20234,2023-Q4,4654.419227960548,649086
29,Tlaxcala,20241,2024-Q1,4883.47200787341,650290
29,Tlaxcala,20242,2024-Q2,5329.534852745302,668943
29,Tlaxcala,20243,2024-Q3,5244.190040786855,670314
29,Tlaxcala,20244,2024-Q4,5422.4533396304,671212
29,Tlaxcala,20251,2025-Q1,5380.538994564614,675389
30,Veracruz de Ignacio de la Llave,20101,2010-Q1,3367.1072845807826,2996274
30,Veracruz de Ignacio de la Llave,20102,2010-Q2,3313.681143573448,3079295
30,Veracruz de Ignacio de la Llave,20103,2010-Q3,3215.9706826388874,2984682
30,Veracruz de Ignacio de la Llave,20104,2010-Q4,3270.759752047515,2910235
30,Veracruz de Ignacio de la Llave,20111,2011-Q1,3316.267785853382,2963521
30,Veracruz de Ignacio de la Llave,20112,2011-Q2,3119.372218695618,2985245
30,Veracruz de Ignacio de la Llave,20113,2011-Q3,3219.522930887087,2994520
30,Veracruz de Ignacio de la Llave,20114,2011-Q4,3030.51633374257,3041434
30,Veracruz de Ignacio de la Llave,20121,2012-Q1,3376.258505785075,3110677
30,Veracruz de Ignacio de la Llave,20122,2012-Q2,3429.136034214648,3201202
30,Veracruz de Ignacio de la Llave,20123,2012-Q3,3326.2717296045876,3108248
30,Veracruz de Ignacio de la Llave,20124,2012-Q4,3650.8408722589365,3130309
30,Veracruz de Ignacio de la Llave,20131,2013-Q1,3394.823728951225,3127201
30,Veracruz de Ignacio de la Llave,20132,2013-Q2,3578.551897403383,3091330
30,Veracruz de Ignacio de la Llave,20133,2013-Q3,3518.9369030118373,3092398
30,Veracruz de Ignacio de la Llave,20134,2013-Q4,3651.894229663311,3130008
30,Veracruz de Ignacio de la Llave,20141,2014-Q1,3382.051747394237,3115210
30,Veracruz de Ignacio de la Llave,20142,2014-Q2,3470.7586826031556,2996394
30,Veracruz de Ignacio de la Llave,20143,2014-Q3,3200.219721829919,3092137
30,Veracruz de Ignacio de la Llave,20144,2014-Q4,3125.1287094991812,3024229
30,Veracruz de Ignacio de la Llave,20151,2015-Q1,3283.952046774165,3090595
30,Veracruz de Ignacio de la Llave,20152,2015-Q2,3445.249845303784,3046293
30,Veracruz de Ignacio de la Llave,20153,2015-Q3,3366.584813468337,3131077
30,Veracruz de Ignacio de la Llave,20154,2015-Q4,3271.660218400088,3102746
30,Veracruz de Ignacio de la Llave,20161,2016-Q1,3471.0921258134417,3000983
30,Veracruz de Ignacio de la Llave,20162,2016-Q2,3465.005513148837,3025857
30,Veracruz de Ignacio de la Llave,20163,2016-Q3,3276.973899511054,3052893
30,Veracruz de Ignacio de la Llave,20164,2016-Q4,3263.3040176377704,3052540
30,Veracruz de Ignacio de la Llave,20171,2017-Q1,3357.7447753842375,3096065
30,Veracruz de Ignacio de la Llave,20172,2017-Q2,3332.1709256212857,3143964
30,Veracruz de Ignacio de la Llave,20173,2017-Q3,3120.329788899417,3142862
30,Veracruz de Ignacio de la Llave,20174,2017-Q4,3231.404414973273,3109781
30,Veracruz de Ignacio de la Llave,20181,2018-Q1,3395.4202204666854,3184971
30,Veracruz de Ignacio de la Llave,20182,2018-Q2,3472.2608195048433,3184850
30,Veracruz de Ignacio de la Llave,20183,2018-Q3,3635.263531221071,3284977
30,Veracruz de Ignacio de la Llave,20184,2018-Q4,3334.7724823389603,3238909
30,Veracruz de Ignacio de la Llave,20191,2019-Q1,3487.1043392030147,3265254
30,Veracruz de Ignacio de la Llave,20192,2019-Q2,3648.5102674590757,3321854
30,Veracruz de Ignacio de la Llave,20193,2019-Q3,3383.0014834592903,3247140
30,Veracruz de Ignacio de la Llave,20194,2019-Q4,3513.2440324363884,3325771
30,Veracruz de Ignacio de la Llave,20201,2020-Q1,4040.6896186971617,3431708
30,Veracruz de Ignacio de la Llave,20203,2020-Q3,4246.321943753455,3194294
30,Veracruz de Ignacio de la Llave,20204,2020-Q4,4042.7966760594763,3285137
30,Veracruz de Ignacio de la Llave,20211,2021-Q1,4329.918220961394,3171106
30,Veracruz de Ignacio de la Llave,20212,2021-Q2,4130.77415591204,3256118
30,Veracruz de Ignacio de la Llave,20213,2021-Q3,4187.96826408833,3267119
30,Veracruz de Ignacio de la Llave,20214,2021-Q4,3987.3502922874077,3283241
30,Veracruz de Ignacio de la Llave,20221,2022-Q1,4574.377701709024,3210838
30,Veracruz de Ignacio de la Llave,20222,2022-Q2,4530.274069316949,3338462
30,Veracruz de Ignacio de la Llave,20223,2022-Q3,4728.873022413709,3210669
30,Veracruz de Ignacio de la Llave,20224,2022-Q4,4593.219501151396,3348110
30,Veracruz de Ignacio de la Llave,20231,2023-Q1,4737.946270159182,3395413
30,Veracruz de Ignacio de la Llave,20232,2023-Q2,4548.525972630412,3378056
30,Veracruz de Ignacio de la Llave,20233,2023-Q3,5004.637376780442,3406318
30,Veracruz de Ignacio de la Llave,20234,2023-Q4,4981.579978410722,3486916
